"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"best_case"
"03/10/2020 23:41:18:804 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","initial-number-defending-b26","initial-number-attacking-b26","initial-number-t33","defender-number-base-a","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count defenders","count attackers"
"7","15","0","20","0","200","0","15","200","false","100","false","721","334","30"
"10","15","0","20","0","200","0","15","200","false","100","false","209","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","261","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","722","334","30"
"8","15","0","20","0","200","0","15","200","false","100","false","330","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","723","334","30"
"10","15","0","20","0","200","0","15","200","false","100","false","210","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","262","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","724","334","30"
"8","15","0","20","0","200","0","15","200","false","100","false","331","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","725","333","30"
"9","15","0","20","0","200","0","15","200","false","100","false","263","475","30"
"7","15","0","20","0","200","0","15","200","false","100","false","726","333","30"
"10","15","0","20","0","200","0","15","200","false","100","false","211","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","332","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","727","333","30"
"8","15","0","20","0","200","0","15","200","false","100","false","333","462","30"
"9","15","0","20","0","200","0","15","200","false","100","false","264","472","30"
"7","15","0","20","0","200","0","15","200","false","100","false","728","333","30"
"10","15","0","20","0","200","0","15","200","false","100","false","212","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","729","333","30"
"8","15","0","20","0","200","0","15","200","false","100","false","334","462","30"
"9","15","0","20","0","200","0","15","200","false","100","false","265","470","30"
"7","15","0","20","0","200","0","15","200","false","100","false","730","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","213","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","731","332","30"
"8","15","0","20","0","200","0","15","200","false","100","false","335","462","30"
"9","15","0","20","0","200","0","15","200","false","100","false","266","470","30"
"7","15","0","20","0","200","0","15","200","false","100","false","732","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","214","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","733","332","30"
"8","15","0","20","0","200","0","15","200","false","100","false","336","462","30"
"9","15","0","20","0","200","0","15","200","false","100","false","267","470","30"
"7","15","0","20","0","200","0","15","200","false","100","false","734","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","215","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","735","332","30"
"8","15","0","20","0","200","0","15","200","false","100","false","337","462","30"
"9","15","0","20","0","200","0","15","200","false","100","false","268","468","30"
"7","15","0","20","0","200","0","15","200","false","100","false","736","332","30"
"8","15","0","20","0","200","0","15","200","false","100","false","338","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","737","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","216","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","269","465","30"
"7","15","0","20","0","200","0","15","200","false","100","false","738","332","30"
"8","15","0","20","0","200","0","15","200","false","100","false","339","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","739","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","217","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","270","463","30"
"7","15","0","20","0","200","0","15","200","false","100","false","740","332","30"
"8","15","0","20","0","200","0","15","200","false","100","false","340","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","741","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","218","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","271","460","30"
"7","15","0","20","0","200","0","15","200","false","100","false","742","332","30"
"8","15","0","20","0","200","0","15","200","false","100","false","341","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","743","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","219","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","272","454","30"
"8","15","0","20","0","200","0","15","200","false","100","false","342","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","744","332","30"
"7","15","0","20","0","200","0","15","200","false","100","false","745","332","30"
"9","15","0","20","0","200","0","15","200","false","100","false","273","452","30"
"8","15","0","20","0","200","0","15","200","false","100","false","343","462","30"
"10","15","0","20","0","200","0","15","200","false","100","false","220","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","746","332","30"
"7","15","0","20","0","200","0","15","200","false","100","false","747","332","30"
"9","15","0","20","0","200","0","15","200","false","100","false","274","451","30"
"8","15","0","20","0","200","0","15","200","false","100","false","344","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","748","332","30"
"10","15","0","20","0","200","0","15","200","false","100","false","221","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","749","330","30"
"9","15","0","20","0","200","0","15","200","false","100","false","275","447","30"
"8","15","0","20","0","200","0","15","200","false","100","false","345","462","30"
"7","15","0","20","0","200","0","15","200","false","100","false","750","328","30"
"10","15","0","20","0","200","0","15","200","false","100","false","222","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","751","326","30"
"9","15","0","20","0","200","0","15","200","false","100","false","276","444","30"
"8","15","0","20","0","200","0","15","200","false","100","false","346","461","30"
"7","15","0","20","0","200","0","15","200","false","100","false","752","325","30"
"10","15","0","20","0","200","0","15","200","false","100","false","223","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","277","440","30"
"7","15","0","20","0","200","0","15","200","false","100","false","753","324","30"
"8","15","0","20","0","200","0","15","200","false","100","false","347","459","30"
"7","15","0","20","0","200","0","15","200","false","100","false","754","323","30"
"10","15","0","20","0","200","0","15","200","false","100","false","224","500","30"
"9","15","0","20","0","200","0","15","200","false","100","false","278","437","30"
"7","15","0","20","0","200","0","15","200","false","100","false","755","323","30"
"8","15","0","20","0","200","0","15","200","false","100","false","348","456","30"
"7","15","0","20","0","200","0","15","200","false","100","false","756","323","30"
"9","15","0","20","0","200","0","15","200","false","100","false","279","431","30"
"10","15","0","20","0","200","0","15","200","false","100","false","225","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","757","322","30"
"8","15","0","20","0","200","0","15","200","false","100","false","349","455","30"
"7","15","0","20","0","200","0","15","200","false","100","false","758","322","30"
"9","15","0","20","0","200","0","15","200","false","100","false","280","430","30"
"7","15","0","20","0","200","0","15","200","false","100","false","759","322","30"
"8","15","0","20","0","200","0","15","200","false","100","false","350","453","30"
"10","15","0","20","0","200","0","15","200","false","100","false","226","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","760","322","30"
"9","15","0","20","0","200","0","15","200","false","100","false","281","429","30"
"7","15","0","20","0","200","0","15","200","false","100","false","761","322","30"
"8","15","0","20","0","200","0","15","200","false","100","false","351","451","30"
"10","15","0","20","0","200","0","15","200","false","100","false","227","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","762","322","30"
"9","15","0","20","0","200","0","15","200","false","100","false","282","429","30"
"8","15","0","20","0","200","0","15","200","false","100","false","352","451","30"
"7","15","0","20","0","200","0","15","200","false","100","false","763","322","30"
"10","15","0","20","0","200","0","15","200","false","100","false","228","500","30"
"7","15","0","20","0","200","0","15","200","false","100","false","764","322","30"
"9","15","0","20","0","200","0","15","200","false","100","false","283","429","30"
"8","15","0","20","0","200","0","15","200","false","100","false","353","449","30"
"7","15","0","20","0","200","0","15","200","false","100","false","765","322","30"
"7","15","0","20","0","200","0","15","200","false","100","false","766","322","30"
"9","15","0","20","0","200","0","15","200","false","100","false","284","429","30"
"10","15","0","20","0","200","0","15","200","false","100","false","229","500","30"
"8","15","0","20","0","200","0","15","200","false","100","false","354","448","30"
"7","15","0","20","0","200","0","15","200","false","100","false","767","322","30"
"9","15","0","20","0","200","0","15","200","false","100","false","285","428","30"
