"BehaviorSpace results (NetLogo 6.1.1)"
"complete.nlogo"
"experiment"
"03/10/2020 19:51:26:889 -0400"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-25","100","-25","30"
"[run number]","attacker-number-beach-a","defender-number-base-a","initial-number-attacking-b26","initial-number-defending-b26","initial-number-t33","initial-number-seaFury","attacker-number-beach-b","defender-number-base-b","show-health","defender-number-base-c","show-ammo","[step]","count turtles","count attackers","count defenders"
"14","15","200","13","11","5","5","15","200","false","100","false","996","420","14","372"
"16","15","200","15","11","5","5","15","200","false","100","false","901","459","2","421"
"17","15","200","16","11","5","5","15","200","false","100","false","844","429","1","391"
"13","15","200","12","11","5","5","15","200","false","100","false","989","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","638","447","7","401"
"21","15","200","20","11","5","5","15","200","false","100","false","401","456","1","414"
"17","15","200","16","11","5","5","15","200","false","100","false","845","429","1","391"
"20","15","200","19","11","5","5","15","200","false","100","false","436","507","17","450"
"16","15","200","15","11","5","5","15","200","false","100","false","902","459","2","421"
"14","15","200","13","11","5","5","15","200","false","100","false","997","419","14","371"
"19","15","200","18","11","5","5","15","200","false","100","false","639","446","7","400"
"13","15","200","12","11","5","5","15","200","false","100","false","990","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","402","456","1","414"
"17","15","200","16","11","5","5","15","200","false","100","false","846","428","1","390"
"14","15","200","13","11","5","5","15","200","false","100","false","998","414","14","366"
"16","15","200","15","11","5","5","15","200","false","100","false","903","459","2","421"
"19","15","200","18","11","5","5","15","200","false","100","false","640","444","7","398"
"20","15","200","19","11","5","5","15","200","false","100","false","437","507","17","450"
"21","15","200","20","11","5","5","15","200","false","100","false","403","453","1","411"
"13","15","200","12","11","5","5","15","200","false","100","false","991","460","5","422"
"17","15","200","16","11","5","5","15","200","false","100","false","847","428","1","390"
"14","15","200","13","11","5","5","15","200","false","100","false","999","414","14","366"
"21","15","200","20","11","5","5","15","200","false","100","false","404","452","1","410"
"16","15","200","15","11","5","5","15","200","false","100","false","904","457","2","419"
"19","15","200","18","11","5","5","15","200","false","100","false","641","442","7","396"
"20","15","200","19","11","5","5","15","200","false","100","false","438","507","17","450"
"13","15","200","12","11","5","5","15","200","false","100","false","992","460","5","422"
"14","15","200","13","11","5","5","15","200","false","100","false","1000","410","13","363"
"17","15","200","16","11","5","5","15","200","false","100","false","848","428","1","390"
"21","15","200","20","11","5","5","15","200","false","100","false","405","451","1","409"
"16","15","200","15","11","5","5","15","200","false","100","false","905","457","2","419"
"19","15","200","18","11","5","5","15","200","false","100","false","642","440","7","394"
"14","15","200","13","11","5","5","15","200","false","100","false","1001","410","13","363"
"13","15","200","12","11","5","5","15","200","false","100","false","993","460","5","422"
"17","15","200","16","11","5","5","15","200","false","100","false","849","428","1","390"
"20","15","200","19","11","5","5","15","200","false","100","false","439","507","17","450"
"21","15","200","20","11","5","5","15","200","false","100","false","406","451","1","409"
"19","15","200","18","11","5","5","15","200","false","100","false","643","440","7","394"
"16","15","200","15","11","5","5","15","200","false","100","false","906","457","2","419"
"14","15","200","13","11","5","5","15","200","false","100","false","1002","408","12","362"
"17","15","200","16","11","5","5","15","200","false","100","false","850","426","1","388"
"13","15","200","12","11","5","5","15","200","false","100","false","994","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","644","440","7","394"
"16","15","200","15","11","5","5","15","200","false","100","false","907","457","2","419"
"21","15","200","20","11","5","5","15","200","false","100","false","407","449","1","407"
"20","15","200","19","11","5","5","15","200","false","100","false","440","507","17","450"
"14","15","200","13","11","5","5","15","200","false","100","false","1003","404","12","358"
"17","15","200","16","11","5","5","15","200","false","100","false","851","426","1","388"
"13","15","200","12","11","5","5","15","200","false","100","false","995","460","5","422"
"16","15","200","15","11","5","5","15","200","false","100","false","908","457","2","419"
"21","15","200","20","11","5","5","15","200","false","100","false","408","448","1","406"
"19","15","200","18","11","5","5","15","200","false","100","false","645","438","7","392"
"14","15","200","13","11","5","5","15","200","false","100","false","1004","403","12","357"
"20","15","200","19","11","5","5","15","200","false","100","false","441","507","17","450"
"17","15","200","16","11","5","5","15","200","false","100","false","852","426","1","388"
"13","15","200","12","11","5","5","15","200","false","100","false","996","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","646","436","7","390"
"21","15","200","20","11","5","5","15","200","false","100","false","409","448","1","406"
"16","15","200","15","11","5","5","15","200","false","100","false","909","456","2","418"
"14","15","200","13","11","5","5","15","200","false","100","false","1005","403","12","357"
"17","15","200","16","11","5","5","15","200","false","100","false","853","425","1","387"
"20","15","200","19","11","5","5","15","200","false","100","false","442","507","17","450"
"19","15","200","18","11","5","5","15","200","false","100","false","647","436","7","390"
"13","15","200","12","11","5","5","15","200","false","100","false","997","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","410","447","1","405"
"14","15","200","13","11","5","5","15","200","false","100","false","1006","403","12","357"
"16","15","200","15","11","5","5","15","200","false","100","false","910","456","2","418"
"17","15","200","16","11","5","5","15","200","false","100","false","854","424","1","386"
"19","15","200","18","11","5","5","15","200","false","100","false","648","436","7","390"
"14","15","200","13","11","5","5","15","200","false","100","false","1007","403","12","357"
"13","15","200","12","11","5","5","15","200","false","100","false","998","460","5","422"
"21","15","200","20","11","5","5","15","200","false","100","false","411","446","0","405"
"20","15","200","19","11","5","5","15","200","false","100","false","443","507","17","450"
"16","15","200","15","11","5","5","15","200","false","100","false","911","456","2","418"
"17","15","200","16","11","5","5","15","200","false","100","false","855","424","1","386"
"13","15","200","12","11","5","5","15","200","false","100","false","999","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","649","436","7","390"
"14","15","200","13","11","5","5","15","200","false","100","false","1008","403","12","357"
"16","15","200","15","11","5","5","15","200","false","100","false","912","454","2","416"
"20","15","200","19","11","5","5","15","200","false","100","false","444","507","17","450"
"17","15","200","16","11","5","5","15","200","false","100","false","856","424","1","386"
"14","15","200","13","11","5","5","15","200","false","100","false","1009","403","12","357"
"13","15","200","12","11","5","5","15","200","false","100","false","1000","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","650","435","7","389"
"20","15","200","19","11","5","5","15","200","false","100","false","445","507","17","450"
"17","15","200","16","11","5","5","15","200","false","100","false","857","424","1","386"
"16","15","200","15","11","5","5","15","200","false","100","false","913","453","2","415"
"13","15","200","12","11","5","5","15","200","false","100","false","1001","460","5","422"
"14","15","200","13","11","5","5","15","200","false","100","false","1010","403","12","357"
"19","15","200","18","11","5","5","15","200","false","100","false","651","435","7","389"
"17","15","200","16","11","5","5","15","200","false","100","false","858","424","1","386"
"16","15","200","15","11","5","5","15","200","false","100","false","914","453","2","415"
"20","15","200","19","11","5","5","15","200","false","100","false","446","507","17","450"
"13","15","200","12","11","5","5","15","200","false","100","false","1002","460","5","422"
"19","15","200","18","11","5","5","15","200","false","100","false","652","435","7","389"
"14","15","200","13","11","5","5","15","200","false","100","false","1011","403","12","357"
"17","15","200","16","11","5","5","15","200","false","100","false","859","424","1","386"
"16","15","200","15","11","5","5","15","200","false","100","false","915","453","2","415"
"19","15","200","18","11","5","5","15","200","false","100","false","653","435","7","389"
"20","15","200","19","11","5","5","15","200","false","100","false","447","507","17","450"
